# Panel E -- Visium Spot Coordinates
# 
# Scatter-plot background layer: spatial (x, y) coordinates of Visium spots from
# the matched human breast-cancer tissue section.
# 
# Columns:
#   x -- Spatial x-coordinate of the Visium spot centroid
#   y -- Spatial y-coordinate of the Visium spot centroid
# 
# Source CSV : results/cross_modal_search/spatial_coords_sample.csv (Visium rows)
# Generated by: benchmarks/cross_modal_search.py
#
x,y
2560.856426678088,736.2261557136776
2065.280396317577,5065.231053555859
751.2015271481132,6433.725532585918
536.3327442359778,6090.0564066263405
1755.4759097975011,4900.853752245226
5393.2483394823685,2126.125388308013
787.9887615589769,3353.814871334256
1736.1627056516536,4373.912716515951
4580.085809369968,660.7473439594842
1510.0356802124998,1039.4510275363082
4763.557477608831,5580.564944861104
854.7698175087926,3791.109994739061
4510.381243738342,2862.6403928941736
4834.711345321105,2058.8014499499704
5155.565217608662,3894.1755848657785
5290.601537109458,3449.4481053123363
2842.5311710605565,1517.743124691453
2620.847871850703,998.2593506313316
3356.569832045987,5809.008616656537
1550.6890157187509,773.9904671112918
4131.424911200033,4900.131234997712
3064.214470270411,2037.2268987515736
853.2956099076273,5110.427721102111
2366.8210644592864,6373.664152742392
5134.777805861651,4686.552275499553
2646.975592294267,1701.015034461152
3574.3621246399343,3513.489570276619
3679.425726027586,6324.487400075383
4846.313450701981,3729.773378034627
1986.3445153734888,2956.988907586916
679.0801625017439,4501.298034717518
3217.642505929284,3438.73327576994
4513.304753420153,223.45222055468005
4245.673818953818,5247.780446078045
425.9288341517731,1783.9262023639822
806.3804777170535,5200.048727906064
699.8675742487549,3708.921344083744
2863.3185828075675,725.3664340576784
1649.5157259425969,3409.701462902388
580.8310774118099,1866.1148530192995
1258.3796628895009,3775.692562828392
4310.959563876663,231.4622018372288
4337.640003933622,934.192980146532
1737.0592881189068,3054.0671760600244
5491.497424572301,4761.308570006232
3114.0991210891225,6081.901533230191
2914.6525357069268,3450.170622559851
4731.167960480943,4701.969707410221
2891.4943338915,6881.710580012602
3531.3379990652656,6418.113397520613
2732.7010840155544,3984.519108917246
2122.8301369549326,1192.3909820570302
1673.2477507972271,6751.067693937791
4020.099513128059,1913.293851577885
4143.579736194304,6571.078257561851
5097.96946802498,993.5318427425432
1063.376803736605,3958.939567077575
3760.7323970400894,5793.566279225351
2809.588934319276,639.1727927610868
3827.513452989906,6230.861402630156
2147.5085553178506,3215.0171118632943
2329.9878211021,2680.091000371988
3408.7792639867903,441.03617069411393
5090.25836926001,2137.562735097925
3601.9640526846624,2896.927527743391
4570.925408524352,3124.6486822913093
3698.738930173432,6851.428435804658
845.5845111426579,6254.458613457492
3008.114031713701,4590.196524273959
4583.976815985874,3475.750164399523
1126.2917585910327,1581.7845896557346
1439.409626593102,4560.6368973135295
1144.708380269627,3428.5711658409364
1305.8475146934695,3686.046650503921
998.9665378552064,882.4811768537943
5479.895319191425,3090.3366419215754
677.6059549005786,5820.615761080567
2985.877317886043,6702.443660884176
1204.6749199217256,3690.0516411451954
3792.1544172338818,1217.9705238967017
613.1956890191786,2744.1573708567867
3587.438437621975,3865.143771998227
2656.7596272201217,6011.125323844269
4126.637322116874,3404.9739550136
3426.2743976776146,3607.115567721848
3983.337184237713,4993.75723244294
5380.172026500327,1774.4711865864056
1245.3282554279776,3424.59108072018
4964.453365071673,6892.425409555
3431.614706374168,5102.247942185442
3167.8038640568966,6167.542454913387
960.7300013636968,5282.2622840818985
3873.485993766904,687.6021226600637
5411.664961160963,3972.911964493216
756.5207324188586,1155.9268130408425
1487.798966384842,3151.6981641465263
1901.1468377450792,672.9072079969092
1553.6585343468887,4908.286108393862
1279.719794249906,2983.2909666741007
748.2320085199763,2299.4298913033463
4054.515957470505,1472.5464571452012
3377.885057885874,5016.054300888852
4883.100685112844,649.8627167829673
5471.6315008130605,4234.392439797474
3297.4998748611406,4227.682600896351
5456.184397762603,6521.901504894843
2075.3871906714803,1282.5896139948964
4938.325644628108,6189.669725725179
2909.312227010373,1955.038248096257
2483.4407622814897,4082.1500970037487
1740.9502947348128,5869.069996500063
5484.682908274584,4585.493921905687
4090.771575693781,5165.591795422728
